screen_point_index,x,y,z,field_name,value
99,0.3341168463230133,0.9369125366210938,0.10276594758033752,record_signature,0.9885978879907763
100,0.30541297793388367,0.9349136352539062,0.18071912229061127,record_signature,0.08894574886006251
101,-0.35161957144737244,0.9347763061523438,-0.050566110759973526,record_signature,0.5374049245877972
102,-0.32400408387184143,0.9347000122070312,0.1461411863565445,record_signature,0.4650065360983677
103,0.06689713150262833,0.9344863891601562,-0.3496569097042084,record_signature,0.884600891306329
104,-0.2679755985736847,0.9339828491210938,0.23635801672935486,record_signature,0.49793009815930894
105,-0.09930122643709183,0.9339065551757812,0.3434498608112335,record_signature,0.07514637599911834
106,0.35395365953445435,0.9336776733398438,0.05443163961172104,record_signature,0.7888609638628136
107,0.23599030077457428,0.9334335327148438,0.2702043950557709,record_signature,0.9055390259737286
108,0.12909430265426636,0.9333114624023438,0.3350587785243988,record_signature,0.5437664202934781
109,-0.06031596660614014,0.9320297241210938,0.3573269844055176,record_signature,0.5880528140366441
110,-0.2768772840499878,0.9317855834960938,0.234764963388443,record_signature,0.8353618991453778
111,-0.019447065889835358,0.9301528930664062,0.3666570782661438,record_signature,0.3343950107062319
112,0.3241920471191406,0.9300003051757812,0.1732020527124405,record_signature,0.15472473572513604
113,0.33858802914619446,0.9294815063476562,0.1463635116815567,record_signature,0.4813394701464436
114,-0.370471328496933,0.9285049438476562,-0.02509104274213314,record_signature,0.904706393644699
115,0.35234254598617554,0.9283676147460938,-0.11827214062213898,record_signature,0.09242921205004621
116,0.02276153489947319,0.9282760620117188,0.37119466066360474,record_signature,0.4871465805593641
117,-0.3646010756492615,0.9281845092773438,-0.0744282603263855,record_signature,0.379284158264456
118,-0.09929175674915314,0.9269790649414062,-0.3617332875728607,record_signature,0.5764742444999494
119,-0.1292586773633957,0.9264602661132812,-0.3535018563270569,record_signature,0.2674826709085102
120,-0.202409565448761,0.9262619018554688,-0.3179139196872711,record_signature,0.035581019439575506
121,0.3275415599346161,0.9259719848632812,-0.18786272406578064,record_signature,0.3722427532256326
122,-0.37803715467453003,0.9257888793945312,-0.001692893565632403,record_signature,0.9290551051871403
123,-0.37521159648895264,0.9254684448242188,-0.05219588056206703,record_signature,0.2635023964173398
124,-0.3793797791004181,0.9232711791992188,-0.060343384742736816,record_signature,0.18192331251052454
125,-0.3526598811149597,0.9231948852539062,0.15278159081935883,record_signature,0.42854715608581967
126,-0.2566954791545868,0.9227981567382812,0.2873168885707855,record_signature,0.040175060740604146
127,0.1754796802997589,0.9223403930664062,-0.34423115849494934,record_signature,0.8613045039094711
128,0.19382533431053162,0.9215011596679688,-0.33655214309692383,record_signature,0.6262177772855188
129,0.08442480862140656,0.9214859008789062,0.37912556529045105,record_signature,0.8932297427257685
130,-0.04925066605210304,0.9209060668945312,-0.38666054606437683,record_signature,0.6598336291535344
131,0.26179295778274536,0.9205703735351562,0.2898527979850769,record_signature,0.18484275887888385
132,-0.2073802500963211,0.9205093383789062,-0.33114346861839294,record_signature,0.3361729788843491
133,-0.08126143366098404,0.9203872680664062,-0.3824707269668579,record_signature,0.5936835572983697
134,-0.33324918150901794,0.9199600219726562,0.20644257962703705,record_signature,0.2640747278563749
135,0.2030237764120102,0.9193038940429688,-0.33713752031326294,record_signature,0.16108863716121677
136,0.391186386346817,0.9192581176757812,-0.04401969909667969,record_signature,0.32249133618587256
137,-0.17425961792469025,0.9188308715820312,-0.3540952205657959,record_signature,0.15986041496034822
138,-0.3372369706630707,0.9187545776367188,-0.20533204078674316,record_signature,0.6022281263848013
139,-0.23407110571861267,0.9187240600585938,0.31805160641670227,record_signature,0.8599219018143184
140,0.2964232265949249,0.9186935424804688,0.26102766394615173,record_signature,0.6894680789787433
141,-0.2465142011642456,0.9186325073242188,-0.3087799549102783,record_signature,0.5905628214447445
142,-0.37669479846954346,0.9179611206054688,0.12429162114858627,record_signature,0.7880034221106094
143,-0.390632688999176,0.9176406860351562,0.07308673113584518,record_signature,0.20447506824958162
144,-0.18682871758937836,0.9174728393554688,-0.3511959910392761,record_signature,0.8414924748580946
145,0.2014821171760559,0.9172134399414062,0.3436923921108246,record_signature,0.7058619051188193
146,0.30574503540992737,0.9151382446289062,0.26275837421417236,record_signature,0.7516465955015751
147,-0.0810701847076416,0.9146347045898438,-0.39606940746307373,record_signature,0.10797427584760638
148,-0.37176594138145447,0.9138870239257812,0.1630968451499939,record_signature,0.5965211399750175
149,-0.37174057960510254,0.9133224487304688,-0.16628606617450714,record_signature,0.42378363774874866
150,-0.24429228901863098,0.9129714965820312,0.3268093168735504,record_signature,0.15868177060242553
151,0.35593947768211365,0.9127426147460938,0.20051933825016022,record_signature,0.03562522634953557
152,-0.08487921953201294,0.9125747680664062,0.4000035226345062,record_signature,0.6186341145894749
153,-0.32311347126960754,0.9123306274414062,0.2514965236186981,record_signature,0.802875156828661
154,0.31288695335388184,0.9120712280273438,-0.26500535011291504,record_signature,0.22726478042025003
155,0.34681594371795654,0.9119033813476562,0.21943318843841553,record_signature,0.1844370812931678
156,-0.4107564091682434,0.9115676879882812,0.017986662685871124,record_signature,0.09863546283137065
157,0.0010075406171381474,0.9112777709960938,-0.41179096698760986,record_signature,0.422829892602342
158,0.26271361112594604,0.9104232788085938,0.3195481300354004,record_signature,0.6739353407838043
159,-0.005054669454693794,0.9101791381835938,0.41418400406837463,record_signature,0.3773846124766842
160,-0.40442052483558655,0.9091720581054688,0.09924820065498352,record_signature,0.8319511156959905
161,-0.21592536568641663,0.9090042114257812,-0.35649344325065613,record_signature,0.2061374064377449
162,-0.41075563430786133,0.9083328247070312,0.07881175726652145,record_signature,0.6423085158242663
163,0.030538735911250114,0.9082412719726562,-0.4173310101032257,record_signature,0.9949366562148081
164,0.07702574133872986,0.9077835083007812,0.41230589151382446,record_signature,0.7781702250417478
165,-0.3455134928226471,0.9064102172851562,-0.24298341572284698,record_signature,0.46925486662475735
166,0.18139909207820892,0.9059219360351562,-0.38262230157852173,record_signature,0.673631676495761
167,0.2015494555234909,0.9050827026367188,-0.3744370639324188,record_signature,0.49579191058649796
168,-0.2637691795825958,0.9050216674804688,0.33370885252952576,record_signature,0.05734345460406532
169,-0.03092426247894764,0.9050064086914062,-0.42427241802215576,record_signature,0.9272383182465777
170,0.26814889907836914,0.9046707153320312,0.33116018772125244,record_signature,0.9710916073560161
171,-0.04460182040929794,0.9036483764648438,-0.42594635486602783,record_signature,0.013551449217157252
172,0.10428326576948166,0.9035263061523438,-0.415650337934494,record_signature,0.2896206754478437
173,-0.2989061772823334,0.9033432006835938,0.30761364102363586,record_signature,0.11914695261697504
174,0.26448166370391846,0.9024734497070312,0.3399869501590729,record_signature,0.12257698190956154
175,-0.24544838070869446,0.9023056030273438,0.3544004559516907,record_signature,0.07323573544753453
176,0.24778035283088684,0.9016342163085938,0.3544864356517792,record_signature,0.42218186888017045
177,-0.34656354784965515,0.9008255004882812,0.2615475654602051,record_signature,0.13621698266286933
178,0.42660754919052124,0.9001235961914062,-0.08822421729564667,record_signature,0.9426673561200215
179,-0.4355792999267578,0.9000625610351562,0.012571875937283039,record_signature,0.016572048156749165
