worldline_id,event_index,cycle,x,y,z,fit_residual,support_node_count,particle_like
worldline_000023,5,57.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,6,69.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,7,80.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,8,92.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,9,103.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,10,115.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,11,127.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000031,0,0.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5729644553230265,5,False
worldline_000031,1,11.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5729644553230265,5,False
worldline_000031,2,23.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5729644553230265,5,False
worldline_000031,3,34.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5729644553230265,5,False
worldline_000031,4,46.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000031,5,57.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000031,6,69.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000031,7,80.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000031,8,92.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000031,9,103.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000031,10,115.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000031,11,127.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5370529131031891,3,False
worldline_000038,0,0.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,1,11.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,2,23.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,3,34.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,4,46.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,5,57.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,6,69.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,7,80.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,8,92.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
